GENE	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99
araE	0.5648555097545813	0.6060513823361762	0.39546743707566695	0.7010607363554584	0.7826234515270889	0.9392700145745434	0.9144784229331904	0.5179186621666966	0.8435302304813235	0.18233201318895545	0.7334167042190546	0.8718324637478517	0.6268613478294643	0.5275636629863839	0.47325558726527545	0.19694656820837525	0.3206310256915565	0.5288074708024886	0.4151300849392001	0.8127635419964625	0.6375703596430905	0.47219590884082296	0.37917854395932005	0.5531540681431832	0.2435274237201561	0.7708420868022468	0.6682019013222094	0.5211543181548137	0.8361349846723861	0.8908509150262377	0.17768461874740557	0.6089128491527753	0.23976015364034495	0.8054878267144024	0.48030170008241496	0.19800054105030562	0.6692873825691679	0.43487165790959875	0.8464625480581516	0.03096454977175537	0.5225250693573917	0.5792580807366878	0.7612352039965081	0.8410365346959645	0.3406879240924096	0.7632805984845584	0.7716101563845038	0.2703580026360947	0.4956188371806425	0.5686693098616207	0.4275188456096067	0.6750946510720406	0.6886405428086947	0.6335025734238364	0.4871711420572281	0.2568090434969086	0.6574632158787207	0.9102452548373096	0.4887941394774355	0.35307469154728344	0.8609397956259384	0.8150979766413557	0.9050058147165309	0.6500004275231621	0.6875181226267627	0.816504120809528	0.8183252194075102	0.838422637952838	0.406670442735016	0.6520838008686812	0.16143267765035887	0.6600189108381616	0.6203645588090448	0.21716437628810803	0.5531396561655864	0.878885397121134	0.8028885203704288	0.2817139730617854	0.21484181635931215	0.724977235401486	0.6611402648394448	0.9527587323056166	0.8194036342721837	0.685032281680131	0.3245083432315162	0.1928813254632333	0.3036385742683694	0.9250342559719403	0.8766296624457519	0.237172740027924	0.3727787731354721	0.7863178573201953	0.6499999029534276	0.2134207766026661	0.6193646683202221	0.3270788510873606	0.7204898379200471	0.8538183200678707	0.6475046646654053	0.17667230133506553
araFG_araH_1H_2	0.6651629475494193	0.724675915933865	0.45481626826086413	0.8984602201869833	0.6360709770782363	0.8547293260791362	0.8505649837802114	0.5989780686141408	0.7239009948137911	0.35681994118282706	0.6949041577302801	0.8240456917552457	0.5912826825219833	0.5940512635429	0.4828838826413384	0.25792161384188184	0.5610065300587619	0.6580164262855749	0.6796293639362176	0.8338096900477956	0.7882987520307729	0.5541369182285729	0.5142487761028761	0.7735577545472074	0.3537688658870753	0.7380525436924873	0.7982628723369996	0.621580290974187	0.8650561031561455	0.7843976866863737	0.2769497915699945	0.7758163310291833	0.2343730565138309	0.9310216074159614	0.6333035041549219	0.3908678046898456	0.61383123323744	0.5731978344783621	0.8252783757413298	0.02542692985175784	0.603847371260643	0.6663591919827879	0.7475053526346191	0.6450471592005969	0.40139478787519006	0.763940941895726	0.6677978347415209	0.4272764445969207	0.6267775779011284	0.572269366103746	0.6358321020836827	0.6222429055157631	0.7350641191830597	0.5281960915280188	0.6873608539333856	0.5618289540224618	0.8011761939325346	0.910600276542701	0.6374789089070566	0.38638098188820946	0.7221012357506349	0.6474457191179039	0.7865050370835991	0.7469494862954651	0.6733570329032668	0.9142924904360812	0.7462766170233499	0.7144696754014564	0.5798663829563598	0.7118817879048234	0.27683566096911794	0.6887392477169804	0.6894555396625558	0.3507348780349878	0.6119653208408605	0.927755593267545	0.7396810482688307	0.31506314270627134	0.39202175005321493	0.618676206275918	0.8158406441853039	0.9515626874892609	0.6431904536764499	0.6500002941057573	0.5304344352679927	0.2469909179593021	0.5291601022842327	0.7381294345406005	0.8252696958980121	0.3805529859996526	0.4420353663381676	0.677237299621268	0.871984635680938	0.42859229602513005	0.6506229570627612	0.48297100068993354	0.7542168512680596	0.8279536298834771	0.5999237891758973	0.28997023470733985
araJ	0.5742736833446349	0.7961942233216414	0.5245317789781504	0.7584224146999003	0.841869520791106	0.9247741028028351	0.9325939305141696	0.7768515061692627	0.9420844081718395	0.28091731981314777	0.5950607659830203	0.5481376520591793	0.8985545665166917	0.6049004903518957	0.423009142443821	0.23472297455088212	0.5792281915190499	0.629994882044546	0.6825042688691062	0.8820513916078468	0.769244854467796	0.4928877696374867	0.5727635197071937	0.6604594156657396	0.36191528267628037	0.885281962998372	0.7446077777965566	0.65259915347667	0.9557210850937269	0.9254121274437704	0.25455103477495045	0.7617668340381	0.2570247194210439	0.8418957835749811	0.6742805443460161	0.28732136869647107	0.7196913684075809	0.5243735822338617	0.9095401557509167	0.035183559896107296	0.6232888015493516	0.5936397612136561	0.7065048297654833	0.6653111837989908	0.4005117434857931	0.939016363392152	0.9147236313750213	0.2665031380143217	0.5142602873102345	0.5696025381149399	0.5274786776773155	0.7250999555768882	0.9277919586627742	0.5183253829871683	0.5111039410404925	0.4153401087920128	0.8217475856106592	0.8648583121158198	0.4988391014952197	0.28595911869631147	0.8556454078415464	0.9052015692172675	0.8985167035783194	0.7286861304398443	0.6617572855729269	0.8773538562209877	0.9699760103862994	0.6501002489870749	0.5838804507587008	0.6994307612868829	0.27790726247684505	0.8960541515012362	0.8311635298755797	0.21467786058565638	0.8109869475783023	0.8972424761850207	0.8992873390840267	0.2765588344690114	0.36138916260471166	0.7951079525892708	0.9160812310814629	0.958960935557469	0.9405028214203472	0.7120394459092558	0.43565182842105765	0.17353667894605773	0.5067442795918606	0.9102183543315365	0.8788768771463376	0.32936355191061367	0.5942927483101819	0.7391443388962446	0.8427981269290222	0.2967455198654389	0.6502762286132892	0.34834954330590745	0.6500001586728843	0.9378122350311457	0.7622511623913384	0.2094397610249211
dctA	0.47985065542008576	0.26200703729975794	0.9112223259997408	0.3515537654803667	0.0412748519764932	0.09496975533055795	0.10651748863619886	0.6643742333221169	0.13577007065173324	0.9678188575437947	0.38737222447227626	0.28893401140741176	0.6554456970885131	0.7069424898679224	0.8620098276408523	0.9887801120390034	0.801532583546537	0.8098629303211586	0.7358118761093755	0.15939088211491398	0.29297633622975094	0.6956395508712134	0.9446005084201726	0.4821169699563295	0.9184998621576116	0.14552489177035302	0.4433618109229499	0.724742737697608	0.10588482425071923	0.18034464094854905	0.9779592527162484	0.4625810338201398	0.9818969217215663	0.14054912130881003	0.47352465399829136	0.9728116429153447	0.6457570774942514	0.761582977640764	0.06761386786996133	0.9999788618278502	0.6567735846640331	0.6888208966606111	0.6090300368432242	0.2620558468606332	0.8975467507903949	0.0629061592680773	0.3098240900977904	0.9494458526744594	0.5684675389871305	0.7667651643329615	0.7412263693566767	0.8176616247963711	0.2792174492303295	0.8097292952439635	0.8404454932757948	0.9620713929576595	0.4568699471366015	0.08281481216997023	0.6740908904720595	0.926828435069126	0.1154361794888294	0.2502643011362536	0.008984200038618198	0.5258532357143079	0.6790791584276316	0.07899479953775823	0.14403140649128182	0.4784793686830202	0.8503364858911864	0.5647384280747152	0.9897766661677835	0.3814492464409732	0.41992632648142253	0.9878954280616222	0.4260422752574785	0.10019845396842193	0.2002603575496608	0.9459475367210578	0.9640069225611431	0.4698024704625507	0.3071300308499659	0.046596715081150715	0.07810390096308703	0.45070345109692583	0.8855917992910394	0.9884489667218294	0.8787609813327144	0.1099563340939219	0.010369956938814562	0.9743347955396254	0.7853686883504156	0.2973050055571575	0.39093019717515143	0.8752187941672318	0.7295439902846506	0.9585180952139926	0.8582591019342813	0.1060340566847762	0.6940543212829503	0.9897253752622631
focA_pflB	0.7127554705009176	0.8603493883255795	0.4917497851341135	0.7217048520997319	0.9812748520237852	0.8666604735062395	0.9450061612201699	0.4540479549143787	0.9528537282138998	0.18336789826145455	0.7671910168928039	0.7936066571459871	0.5843699546663175	0.5868198538671959	0.3888107397016454	0.09600402922494289	0.3211537976404675	0.5701377158161273	0.5074719314795879	0.9197306662981704	0.8791664342716395	0.4737876690602115	0.39269744756450736	0.7150693138490708	0.16600716866226764	0.9438878488406746	0.8295153573909883	0.46856102688892043	0.6300527408120211	0.8245899736687068	0.1466774843940216	0.6235735761623052	0.18506629861281162	0.8658649783299239	0.45896582454289586	0.1413220092555278	0.5756022048878722	0.3602792110787043	0.9404890879216712	0.005590020443359153	0.35938927773260976	0.4941108929952537	0.6057363342173576	0.9143522763306855	0.3431412960790638	0.8801638482762877	0.8975531785481898	0.26527411895987774	0.5588239201740187	0.49123080030185284	0.5271988674071338	0.500472889704161	0.7129854450152445	0.5178184308922071	0.44970220442481956	0.27852626804184005	0.6499999032512938	0.8946209266689016	0.5938285447480939	0.2381172320341756	0.8672324078942156	0.6500529133697093	0.9934453315967333	0.46289998862189413	0.5173725660913214	0.9227953172133195	0.9140675474617346	0.7191960361108543	0.3851874493789321	0.7849042239505222	0.09089808932667688	0.7710671894021668	0.8591145614744194	0.13627839018708696	0.5450004598472398	0.9704986860258084	0.8738650048535359	0.1969924436941929	0.2926438277687265	0.825351590690942	0.8553223169398373	0.9792693657150098	0.9232465454598786	0.7655898983594153	0.39600079877381195	0.11292038578305039	0.25253174606813344	0.8331094383874998	0.9935600094979948	0.2363854241006704	0.44209128103858525	0.6283469825767516	0.7208818766673704	0.23600958565370372	0.572559669578806	0.22950611688398528	0.5517346526776499	0.9153299037093227	0.5454372367069908	0.12126303063120211
glpACB	0.8487769627201206	0.8711792302831561	0.5869373308542605	0.9192484576708604	0.9833688079261155	0.9548784575371188	0.9577117614200816	0.5227240890148508	0.8360384628752457	0.2735188067171945	0.9358938103328553	0.9152263255791965	0.7514590138565558	0.7000547821721678	0.6416692133221831	0.23292941371651926	0.6246420952950973	0.6650887547268971	0.768537873194807	0.8156943131155805	0.9100453768208374	0.5447030087173814	0.7288312447130102	0.754373149586835	0.2594372869446278	0.9637206039788192	0.8732278291038988	0.6524156829836628	0.9228795071882009	0.909248099980005	0.2797393239567046	0.7865089151944817	0.26269749472066517	0.9747319482629331	0.6893594017887403	0.34165466360782004	0.7810146408114139	0.6945029723553383	0.9743239103407815	0.010306882672635626	0.510840071162967	0.7476057502660308	0.6874424200896603	0.9477427541531814	0.44250747272229507	0.9851494034803828	0.9501071808558609	0.36777615230326255	0.6648828588497709	0.6733120679033303	0.7034653109762168	0.6008250758141903	0.8873243624306049	0.5595123705789963	0.5615074869641912	0.4737576655298716	0.8459378684048642	0.9632277891571696	0.7415992586390332	0.38331336521121645	0.922543299597084	0.9379594666057616	0.9969112492018888	0.7778710372934247	0.8758777241931037	0.9803912017679199	0.9699763076651823	0.7930452792174717	0.5583914386697137	0.7279573027098316	0.21995008777686914	0.8149765584798179	0.8631297873699407	0.20534404254131997	0.7876163345298355	0.895133566119597	0.9231041784655458	0.32442405973234845	0.5147667014918762	0.7777067830094303	0.8344474134239278	0.9831893941613729	0.9691820852947732	0.7889187288662037	0.45064431346340855	0.26313461986902154	0.5630667343690647	0.9702080476732154	0.9969367487052047	0.2804396982819575	0.47034517643822876	0.9578581869339953	0.7516991816141638	0.37585005759228024	0.8501454254091543	0.3170728186988538	0.7903172370113751	0.9441031208364693	0.8421037617912676	0.2657909861336771
gltA	0.9147032890861131	0.8520560885959	0.6228390485077786	0.9585303521549953	0.9892032718350962	0.9603615916664588	0.9745417991447793	0.7046202690286558	0.967239579946966	0.42506273219244795	0.9037382370537911	0.8103828394166452	0.6640090573437537	0.6660922629535374	0.7291343017809451	0.32842152813731046	0.694501189933619	0.7303865185731631	0.6975213901555417	0.9060777936643443	0.8831031021789053	0.6952459185731606	0.5654767382556899	0.6488166360432581	0.3942314972027452	0.9436618975746989	0.9318808818665515	0.7480867870814027	0.9598530146855624	0.9585219691179464	0.392473188381075	0.9121075500998728	0.32087360717637214	0.9473843682176734	0.9161407129678412	0.4051967948452204	0.8442272022541027	0.589387672872221	0.9829462453735267	0.011641849310091618	0.6155721004327663	0.8964367854299962	0.8649352750056639	0.9323628048184966	0.5249944395251087	0.9680061891914141	0.7904510168537154	0.478627112089928	0.8689418044148243	0.6544738391399995	0.8495026980719877	0.682237553677298	0.8039261731680056	0.794639115682859	0.7266278120142694	0.578506619496221	0.9507082860852212	0.9709428461549215	0.7557125877022111	0.48980462422972093	0.9362073337625717	0.8998303953491159	0.9976442187860228	0.7989620597851287	0.7831482895486369	0.9796418338378137	0.9602673631274374	0.8666708775089309	0.6369576240259861	0.877692273647095	0.2649843675988619	0.9650752750036267	0.7525057055045713	0.31059624895665533	0.9190911493013935	0.9611991149918313	0.893147305984587	0.3913851574378162	0.5262653724496789	0.9060546878582335	0.9458415069839597	0.989295773488013	0.9808306565395917	0.7910415716359681	0.5098570305681078	0.20064243254889885	0.4909615298814933	0.9772552115206721	0.997703929752594	0.44895454404727525	0.6500004282631157	0.7661967314826684	0.9177155191634574	0.514662532917159	0.7078847168689623	0.3828982313449423	0.7234803749406675	0.9698641685316621	0.6749823265472998	0.2616517782609864
sdhCDAB_b0725_sucABCD	0.7705446437049557	0.7949156059009594	0.6117355968219697	0.8036268848778517	0.9784203447009959	0.9686743194427726	0.9162214500638732	0.4887473667501853	0.8370363904924732	0.2418016924949163	0.9120335841262214	0.899834777655585	0.7919357399676052	0.611310838410858	0.5176880415875174	0.18724743649518832	0.3798397718256476	0.6266840866492114	0.7420065404803337	0.929616444984252	0.7286969807725895	0.543625540199576	0.48290803109773484	0.8307758933012765	0.39837117057076915	0.9316854274419779	0.6933565627434272	0.5265177125753838	0.9518359572328792	0.8892523590685777	0.158589547093408	0.8345303555951866	0.21709558015720828	0.9042218828241408	0.6698351527660058	0.21446952462932112	0.7788901775978041	0.5072948541453051	0.978071748221278	0.008060952603979883	0.5565278525636975	0.6974512232394227	0.7057989704359773	0.8959251969889407	0.4793956068405643	0.9676376554422578	0.9529521391554284	0.3351185935665034	0.7369271513367808	0.6500004796375247	0.6772755769089664	0.5333455243455392	0.9094374337314178	0.6005173159773708	0.7691026619672704	0.3496167056919584	0.6792392713576243	0.9769920917929753	0.7003218073791118	0.30483471784507243	0.9780138884510882	0.8559483247133775	0.9956992918106281	0.7855248612671555	0.6586806827920484	0.9651450280129897	0.9362522707700628	0.8196261894273439	0.468273553921155	0.6898326593665297	0.18741933520663479	0.7069682119264542	0.7516072301232186	0.19448832700029792	0.696012266272483	0.9351270835051013	0.9502463404029572	0.31322409721962435	0.3446348952462575	0.8888117777576827	0.7832356306172682	0.9867147483984435	0.9522277531258052	0.7800752062972505	0.5452941253275619	0.21413633677487018	0.4257716881404516	0.7659592862182717	0.9958162995755994	0.4150891886920174	0.47223674187297643	0.6568041022755036	0.8691382843829684	0.3516802960267391	0.7886750025982547	0.2680605520062747	0.6248552352155808	0.9628721353335015	0.7103519780588206	0.2128615264347389
caiF	0.6842470852541542	0.890391718529106	0.5192856352227403	0.8041033885406847	0.9836091606308036	0.8079520416943605	0.9785335473627346	0.4744147416383208	0.9532313579469763	0.27113257547585096	0.9182110661266724	0.821454583815427	0.6500006479247041	0.943529523153532	0.46606138726922075	0.19866291266124086	0.49622881433457244	0.7091024466309399	0.6934740803292321	0.9398112172663544	0.9365599577448028	0.7373648424690326	0.49712515852959926	0.6878740880201438	0.3958753289542467	0.9639957412873013	0.792162550642093	0.49221699915074424	0.8931118389950486	0.8836869964771286	0.29311739302542034	0.6248521715978407	0.2092490137292744	0.7246887340549099	0.9091026179864156	0.23499850026335195	0.9309841997851127	0.6540114598366711	0.9670911351961639	0.012396312939326472	0.6420605613726137	0.6970097506970406	0.8206006800435837	0.8881634851192501	0.5167974946179058	0.9735865394127388	0.9638116881136949	0.3269133715166414	0.8934729988901918	0.7233612844345434	0.5585062471625777	0.7187322870290263	0.950099710832332	0.5776194466336143	0.7253859587783158	0.4458421708563108	0.8842219343773877	0.969199096296473	0.59315863153433	0.45086500483521486	0.9540739823776806	0.8345867168843484	0.9963293310858906	0.620802256257812	0.7057675586492592	0.984381114734256	0.969299575089687	0.7743708422899661	0.6124521963275485	0.6015126748567063	0.18983394338078738	0.9519017279650399	0.8272682200490143	0.20979772279788467	0.7963328270772749	0.9573476295976127	0.9647481785087155	0.3216685513618925	0.5461220413280093	0.6793948499892357	0.8507724777377899	0.9788471942192042	0.9837996190285304	0.8345051537559479	0.5048208208542896	0.21629070072114087	0.5974236499382588	0.956003264033112	0.9967806822144654	0.28934377673878753	0.6178817235353705	0.723532323252036	0.9075115847755523	0.3114798568186294	0.7069008370389763	0.27732539710954923	0.6499995511003543	0.8862192921731716	0.8272168652045114	0.2533442055072061
caiTABCDE	0.5673622577682756	0.9629012191778235	0.8486186974304044	0.7598629173602277	0.987761887859456	0.9059570834453359	0.942534819092441	0.7114141458655694	0.9697761128133012	0.34079492478448525	0.8086447739509391	0.9199530159083215	0.7374390061736597	0.8820672099826256	0.6499996071918196	0.2650538358857557	0.5225891414774149	0.7686736174376945	0.6787480089825562	0.9602081438094048	0.9722296959940383	0.7897721341692141	0.5334747346735957	0.901760654631446	0.458542983374301	0.9748006960307661	0.9214876048519723	0.7435414226420873	0.9650442300908014	0.8237574939989029	0.28121534309849394	0.9533257884801709	0.3743811956882812	0.9160874154762522	0.6980258690908747	0.380211307249742	0.8689389643914807	0.7446915949316086	0.9784498027306252	0.012888159311332258	0.6619724389893427	0.6881077272372101	0.8929275952919595	0.8755388447592557	0.5617588532297557	0.9793774757635425	0.9264557177174247	0.44506248551559513	0.6810049568874867	0.7554042169643712	0.7306721499417713	0.6611519847329311	0.7834099372757463	0.6966761334417313	0.7381463914874721	0.46340820467749366	0.7387122821681248	0.9741891262901708	0.7486280411793709	0.4400802152841706	0.9230858405896071	0.8828035611136831	0.9970033962716309	0.7949755067190709	0.729074788895172	0.9801710786665303	0.9650202373257311	0.8992966168935399	0.6754214786388929	0.7665570642511351	0.26070218697367226	0.9586600694703079	0.9706930809015618	0.2486257571288039	0.8143519198647745	0.9783959509830545	0.9710870551045178	0.3367924573722159	0.5027733027535171	0.9316888814069825	0.7785326013760496	0.9795555694023246	0.9704959428686057	0.7551348792090529	0.6500001122302091	0.28945322674604956	0.5090356430522065	0.9529820421242335	0.9971462751843256	0.3790701603454296	0.5799184062267554	0.9360550505344365	0.9088832920234121	0.47402978870441453	0.639444150363162	0.41120281003932624	0.7010402138610553	0.8902110218236386	0.8643889762523805	0.22149238487170914
fixABCX	0.7795127544822947	0.7247669496220187	0.4506316153672239	0.821248178265989	0.978203045060539	0.8918653582832717	0.9740142878709539	0.49596482498904515	0.9160362378982203	0.19966245838259525	0.9373763344235034	0.8340795593223805	0.5387076356871691	0.6342391211316227	0.5085625346181293	0.1421587329921878	0.43798921998662127	0.6714085343863537	0.70800471104527	0.9052101659623567	0.9448743482413114	0.5481666597301915	0.4423992658199777	0.5471403182323095	0.281009210421899	0.9599031381996461	0.8724993545286478	0.4253560677194226	0.9349720741840545	0.9346365488943437	0.1874363530128724	0.7871013697330905	0.13642399368943434	0.9447144442746117	0.6499999013401705	0.17570247186451826	0.8568969035633721	0.4314116167353823	0.9141331118223638	0.005541148559204902	0.6325338009275991	0.5960924765056322	0.7518342936366841	0.9201377350428254	0.39830028996160743	0.914087835720909	0.8811114441311182	0.259193481656594	0.5172574597916827	0.7165243116457284	0.5030951783503547	0.4786921174250392	0.7665225447255544	0.5597566314550381	0.45612840495333495	0.30245952949012134	0.8175226622814248	0.9433918726254238	0.5845222883647225	0.23257329582165412	0.9085289836554434	0.7410306090672358	0.9946492684483166	0.6123758330499104	0.6068974398152501	0.9829474505653368	0.8359449302769192	0.595399645645557	0.42683327731650383	0.6811654285149276	0.12882139597013692	0.9136113218046906	0.7811833935543171	0.1374119070283295	0.770082164394169	0.9384048779938439	0.9442385481791818	0.16515034209932855	0.3811284070547127	0.7811384835950669	0.8485666128632604	0.9683176066550291	0.9486548093879932	0.6573342046624867	0.4007179555584545	0.14359095010322173	0.42965055062852897	0.8399991595556346	0.9955559873766135	0.284549679984359	0.39002400993758957	0.73359434718903	0.9095068991620946	0.25409040631106916	0.7341814668323313	0.2419458397593826	0.5151436964624866	0.9327048375648913	0.6616592842421716	0.10033840182782915
acs	0.6455476577507809	0.7805274268221072	0.31174697489908304	0.7914035718775035	0.9662032951461531	0.953286554799187	0.9336633180227569	0.24577612712022598	0.8081083671408054	0.04216776586477374	0.8428331099899673	0.7592299032383759	0.4944615355178113	0.4421327866248328	0.19828619163370598	0.01985841847250403	0.18623799929438067	0.42381647317750704	0.36387161165163207	0.9321614229476796	0.8867310862913985	0.38398004795694435	0.2568155579397749	0.432366234641283	0.06376551442730209	0.8549109264224455	0.7428505243000438	0.34548438723064995	0.8814694148666937	0.8494242840936879	0.022458241949194577	0.6823474738336979	0.036824037731955354	0.93978721589503	0.44231561159548916	0.04246521063573171	0.5593041199060855	0.21573575817546503	0.956152435801832	3.273816879642293E-5	0.21656798130719884	0.4976356357848712	0.7475037892143129	0.8226890228326503	0.13334097085470334	0.9693077826753075	0.6334356298810341	0.05540135351105767	0.32495552977162667	0.5663644131484724	0.3412392288040817	0.3658660075953751	0.6881641105394064	0.40954605906585795	0.37052737928759044	0.08261006450026721	0.5657957073030926	0.9373976594704029	0.4078590807994441	0.09822994734740761	0.9024953064838841	0.9578699447718549	0.9947910501005244	0.4620953270954667	0.41174495867932964	0.9813526610997312	0.8904587622396916	0.6907987059301973	0.3084705316540586	0.5404488213206787	0.020351051682337	0.9403263679712481	0.7230120659020233	0.018835404235997038	0.5414847555365422	0.958055684960713	0.8406398411530466	0.049200008944336175	0.06982497063483993	0.6853808078339937	0.8486610662382713	0.9688162281127949	0.956932685016585	0.7203779791111032	0.16969452576162852	0.019818497123932546	0.1824637954990774	0.8396679570421516	0.9942839339314239	0.0630001011395592	0.24499827134966878	0.734132125968047	0.6868862846728827	0.07781563569094906	0.5178841495548643	0.05318295635281356	0.4328255895416463	0.9398031676537415	0.5079980049163031	0.018637498116804947
aldB	0.8138434176555168	0.8310794820251154	0.5363775309695668	0.9541435978790335	0.9725992972280372	0.9337342345307301	0.9594002013494487	0.5135846028247448	0.9173668918878706	0.23573326843479891	0.8494049347644296	0.7382533894774466	0.6191793764111715	0.5434075006646025	0.5156161546238953	0.15318597043983043	0.3703767968605325	0.6627900234324502	0.47212821854641124	0.9098589178655274	0.7420251033109307	0.7386477533944036	0.4395910334290887	0.6900627635681279	0.29044182460070883	0.9638715763577967	0.6690375018381467	0.5163973362195533	0.9517280780917736	0.9251523050178937	0.1806858323480057	0.7988174526774051	0.23712609501699922	0.9204271080297096	0.6938581568093354	0.22965777749093425	0.685668226804929	0.4709967328412185	0.9493778207976649	0.007909883236261078	0.501608007443488	0.6542922078568978	0.6478089610755503	0.9112444651250006	0.38910835870070215	0.9720277914578892	0.8192750181581154	0.23064403998417984	0.5632134943116023	0.6353477993089763	0.788201952959407	0.5413169212010509	0.8759491406697896	0.5966116214100582	0.5954343408319334	0.3586822008249697	0.740622340629498	0.9752322838656062	0.6581499368100274	0.21245543411968432	0.8452641685374139	0.8230947607418879	0.9956801310605008	0.7805345846285086	0.649999940514392	0.969381576231106	0.8297837483667337	0.6847957942667199	0.42038808470481787	0.5696924935688698	0.18195935629441162	0.9169103017016579	0.6494470091857231	0.18762333721502097	0.7419828506743262	0.9640192058562368	0.9299324858755523	0.2235596638053692	0.29044697742489906	0.8172339915991265	0.6931717832407048	0.9817037261494804	0.9357914016638478	0.744227649649864	0.4172733063789151	0.1677876205582617	0.4877510409849714	0.9251174525817469	0.995553399622635	0.293448587007256	0.4798980385336641	0.7599300841870238	0.8289363111308059	0.32982646706487223	0.7512238824820046	0.3388887848767753	0.6838024538283792	0.8111419079685415	0.717298687443763	0.15152701936297452
ansB	0.750553694653319	0.5965077060354281	0.3422238858901793	0.827464694144626	0.9389048118238523	0.9687167379783415	0.9130990394223305	0.2936714975166164	0.6707840747734622	0.1609520576446167	0.7294497561576505	0.6706518232255799	0.5694177927543587	0.4934228182789018	0.4161940148730661	0.11482585918935852	0.2842554057087725	0.4771696249770768	0.4100958127517594	0.8943800671179026	0.8239465289170117	0.4080214692358327	0.4856571541330395	0.6799580292979539	0.22745293576145326	0.9653151117504294	0.7313112558048176	0.4656423786817061	0.8560495166352611	0.8738146606975958	0.09050439720618776	0.7365593448545167	0.1638305498268784	0.8924986642708693	0.5253474779925448	0.14910407838252945	0.6786707949002784	0.3331260990503314	0.9769187639010616	0.004678673345065843	0.3072752290993904	0.5748357946308591	0.638128637758216	0.74523563396012	0.29532007257659615	0.9478290019989083	0.7722078959893255	0.27604451544737185	0.433246724076882	0.5755691050117792	0.424957698804138	0.43860868412575427	0.6875994896645153	0.47869040047421374	0.508687058082401	0.2827201803100955	0.6147083614576816	0.8703288420312056	0.5298479051243434	0.24129324222226045	0.9585756168253001	0.7693463598492898	0.9917969393902882	0.7431236652383452	0.6357683346456336	0.9539304808392921	0.9352105984771267	0.6877161495584083	0.4591376282550738	0.6392670118514527	0.13480486198870403	0.626621947374896	0.8200424180123728	0.09793656849301327	0.5578631258012972	0.9483606373518598	0.8425226731225567	0.1568998442017885	0.21210031954303288	0.733479237570867	0.6731652252987604	0.9676787405446441	0.9526020817560343	0.8413606457604637	0.44264809903705105	0.14832401052841893	0.327452174459206	0.7951137750134939	0.9937617344543914	0.19435736996491867	0.3994220875562726	0.7912704286851783	0.8015057682389712	0.19523114747611686	0.5479344766887393	0.2258513158503088	0.4223399802428894	0.7454773251354926	0.5519197196009443	0.11253481611337182
cirA	0.3987609317433487	0.4089563076433817	0.24454297161330987	0.4119399208880217	0.5317459479992792	0.4470049501147294	0.657684380355347	0.30975866525141144	0.5336930659149933	0.19154347791805676	0.4290633670035402	0.5105426193265042	0.35220342627908746	0.2825423703370079	0.336590492082475	0.11887477826875012	0.26548370772942304	0.2920050461669314	0.33472953683942874	0.5584146603660796	0.5326935514256088	0.4363614088018982	0.21442428993672896	0.36406043942329097	0.23457258316288976	0.39433281311323976	0.48038051793447023	0.34431378689471087	0.5881453640243045	0.45234745355231915	0.15563860733818433	0.4262935395238784	0.16295925949715814	0.6155874594875489	0.3542546753050897	0.15909161631566354	0.37838875281085643	0.22159084892422765	0.49254138046526896	0.017650129559702254	0.2810633740973521	0.3586882844509189	0.40314327441501696	0.3997288395532851	0.2469442036242569	0.5375741687042479	0.5110897569544303	0.17052756935832641	0.3046042226849201	0.3916526131933448	0.3101328836998197	0.2671227872339375	0.37868506618809705	0.3689800715505548	0.3473506003077773	0.21217582976850655	0.350094942854398	0.3880861416612623	0.4151440765678258	0.18201401002786222	0.589434165514281	0.5488675136247692	0.4522279764821735	0.43281750649225503	0.36548394208984947	0.5130305878472547	0.6863753637508822	0.41140551466832254	0.3056854483608963	0.40731774590502146	0.1466460964617047	0.36800819403783536	0.3119187266125649	0.11862070287083218	0.3815634242257303	0.2957130543025924	0.6339270003111892	0.152229032957601	0.21445633636502	0.413711343564247	0.5545399464024869	0.41482402222346215	0.7523439269310563	0.37525014137778145	0.29478751242497037	0.1347885548060918	0.2440391512411128	0.7289466987946137	0.5736408823733007	0.19009718695610298	0.289065789059059	0.46410399139576236	0.4802137937129694	0.23499445064553232	0.3700370467178816	0.17453273221513751	0.3533273824961678	0.5340925103522854	0.4286696595148705	0.10119796794754694
